dttm,value,anomalyScore,Likelihood Score,label
2014-04-25 02:14:00,95.82,0.0,0.211855,0
2014-04-25 02:19:00,95.374,0.0,0.211855,0
2014-04-25 02:24:00,94.98,0.0,0.211855,0
2014-04-25 02:29:00,94.808,0.0,0.211855,0
2014-04-25 02:34:00,93.75,0.0,0.211855,0
2014-04-25 02:39:00,94.542,0.0,0.211855,0
2014-04-25 02:44:00,94.292,0.0,0.211855,0
2014-04-25 02:49:00,93.97,0.0,0.211855,0
2014-04-25 02:54:00,94.938,0.0,0.211855,0
2014-04-25 02:59:00,94.102,0.0,0.211855,0
2014-04-25 03:04:00,93.792,0.0,0.211855,0
2014-04-25 03:09:00,98.458,0.0,0.211855,0
2014-04-25 03:14:00,93.25,0.0,0.211855,0
2014-04-25 03:19:00,96.084,0.0,0.211855,0
2014-04-25 03:24:00,98.044,0.0,0.211855,0
2014-04-25 03:29:00,97.542,0.0,0.211855,0
2014-04-25 03:34:00,97.042,0.0,0.211855,0
2014-04-25 03:39:00,96.882,0.0,0.211855,0
2014-04-25 03:44:00,97.208,0.0,0.211855,0
2014-04-25 03:49:00,97.584,0.0,0.211855,0
2014-04-25 03:54:00,97.754,0.0,0.211855,0
2014-04-25 03:59:00,98.708,0.0,0.211855,0
2014-04-25 04:04:00,97.624,0.0,0.211855,0
2014-04-25 04:09:00,98.672,0.0,0.211855,0
2014-04-25 04:14:00,92.328,0.0,0.211855,0
2014-04-25 04:19:00,93.5,0.0,0.211855,0
2014-04-25 04:24:00,92.416,0.0,0.211855,0
2014-04-25 04:29:00,95.166,0.0,0.211855,0
2014-04-25 04:34:00,94.084,0.0,0.211855,0
2014-04-25 04:39:00,94.124,0.0,0.211855,0
2014-04-25 04:44:00,93.3,0.0,0.211855,0
2014-04-25 04:49:00,94.458,0.0,0.211855,0
2014-04-25 04:54:00,94.792,0.0,0.211855,0
2014-04-25 04:59:00,93.334,0.0,0.211855,0
2014-04-25 05:04:00,94.958,0.0,0.211855,0
2014-04-25 05:09:00,95.792,0.0,0.211855,0
2014-04-25 05:14:00,95.042,0.0,0.211855,0
2014-04-25 05:19:00,95.124,0.0,0.211855,0
2014-04-25 05:24:00,95.542,0.0,0.211855,0
2014-04-25 05:29:00,94.958,0.0,0.211855,0
2014-04-25 05:34:00,92.874,0.0,0.211855,0
2014-04-25 05:39:00,93.394,0.0,0.211855,0
2014-04-25 05:44:00,93.762,0.0,0.211855,0
2014-04-25 05:49:00,96.624,0.0,0.211855,0
2014-04-25 05:54:00,95.726,0.0,0.211855,0
2014-04-25 05:59:00,95.166,0.0,0.211855,0
2014-04-25 06:04:00,94.25,0.0,0.211855,0
2014-04-25 06:09:00,96.834,0.0,0.211855,0
2014-04-25 06:14:00,94.958,0.0,0.211855,0
2014-04-25 06:19:00,93.042,0.0,0.211855,0
2014-04-25 06:24:00,95.416,0.0,0.211855,0
2014-04-25 06:29:00,94.75,0.0,0.211855,0
2014-04-25 06:34:00,95.584,0.0,0.211855,0
2014-04-25 06:39:00,94.138,0.0,0.211855,0
2014-04-25 06:44:00,94.992,0.0,0.211855,0
2014-04-25 06:49:00,95.666,0.0,0.211855,0
2014-04-25 06:54:00,95.928,0.0,0.211855,0
2014-04-25 06:59:00,94.206,0.0,0.211855,0
2014-04-25 07:04:00,95.666,0.0,0.211855,0
2014-04-25 07:09:00,96.416,0.0,0.211855,0
2014-04-25 07:14:00,95.542,0.0,0.211855,0
2014-04-25 07:19:00,96.666,0.0,0.211855,0
2014-04-25 07:24:00,94.666,0.0,0.211855,0
2014-04-25 07:29:00,93.356,0.0,0.211855,0
2014-04-25 07:34:00,94.376,0.0,0.211855,0
2014-04-25 07:39:00,95.584,0.0,0.211855,0
2014-04-25 07:44:00,94.626,0.0,0.211855,0
2014-04-25 07:49:00,94.458,0.0,0.211855,0
2014-04-25 07:54:00,95.75,0.0,0.211855,0
2014-04-25 07:59:00,94.292,0.0,0.211855,0
2014-04-25 08:04:00,94.376,0.0,0.211855,0
2014-04-25 08:09:00,97.166,0.0,0.211855,0
2014-04-25 08:14:00,96.146,0.0,0.211855,0
2014-04-25 08:19:00,96.166,0.0,0.211855,0
2014-04-25 08:24:00,93.458,0.0,0.211855,0
2014-04-25 08:29:00,92.916,0.0,0.211855,0
2014-04-25 08:34:00,94.584,0.0,0.211855,0
2014-04-25 08:39:00,95.896,0.0,0.211855,0
2014-04-25 08:44:00,92.458,0.0,0.211855,0
2014-04-25 08:49:00,92.5,0.0,0.211855,0
2014-04-25 08:54:00,91.876,0.0,0.211855,0
2014-04-25 08:59:00,83.98,0.0,0.211855,0
2014-04-25 09:04:00,87.542,0.0,0.211855,0
2014-04-25 09:09:00,97.292,0.0,0.211855,0
2014-04-25 09:14:00,92.602,0.0,0.211855,0
2014-04-25 09:19:00,95.352,0.0,0.211855,0
2014-04-25 09:24:00,94.476,0.0,0.211855,0
2014-04-25 09:29:00,93.666,0.0,0.211855,0
2014-04-25 09:34:00,93.25,0.0,0.211855,0
2014-04-25 09:39:00,94.666,0.0,0.211855,0
2014-04-25 09:44:00,93.792,0.0,0.211855,0
2014-04-25 09:49:00,94.584,0.0,0.211855,0
2014-04-25 09:54:00,95.666,0.0,0.211855,0
2014-04-25 09:59:00,95.75,0.0,0.211855,0
2014-04-25 10:04:00,94.936,0.0,0.211855,0
2014-04-25 10:09:00,96.958,0.0,0.211855,0
2014-04-25 10:14:00,91.708,0.0,0.211855,0
2014-04-25 10:19:00,95.0,0.0,0.211855,0
2014-04-25 10:24:00,93.916,0.0,0.211855,0
2014-04-25 10:29:00,94.958,0.0,0.211855,0
2014-04-25 10:34:00,93.75,0.0,0.211855,0
2014-04-25 10:39:00,93.344,0.0,0.211855,0
2014-04-25 10:44:00,94.416,0.0,0.211855,0
2014-04-25 10:49:00,95.042,0.0,0.211855,0
2014-04-25 10:54:00,95.584,0.0,0.211855,0
2014-04-25 10:59:00,91.666,0.0,0.211855,0
2014-04-25 11:04:00,94.962,0.0,0.211855,0
2014-04-25 11:09:00,97.542,0.0,0.211855,0
2014-04-25 11:14:00,95.084,0.0,0.211855,0
2014-04-25 11:19:00,94.078,0.0,0.211855,0
2014-04-25 11:24:00,93.292,0.0,0.211855,0
2014-04-25 11:29:00,94.162,0.0,0.211855,0
2014-04-25 11:34:00,96.792,0.0,0.211855,0
2014-04-25 11:39:00,95.458,0.0,0.211855,0
2014-04-25 11:44:00,95.958,0.0,0.211855,0
2014-04-25 11:49:00,95.334,0.0,0.211855,0
2014-04-25 11:54:00,93.042,0.0,0.211855,0
2014-04-25 11:59:00,96.098,0.0,0.211855,0
2014-04-25 12:04:00,95.292,0.0,0.211855,0
2014-04-25 12:09:00,95.75,0.0,0.211855,0
2014-04-25 12:14:00,92.834,0.0,0.211855,0
2014-04-25 12:19:00,92.584,0.0,0.211855,0
2014-04-25 12:24:00,92.386,0.0,0.211855,0
2014-04-25 12:29:00,95.156,0.0,0.211855,0
2014-04-25 12:34:00,94.274,0.0,0.211855,0
2014-04-25 12:39:00,93.542,0.0,0.211855,0
2014-04-25 12:44:00,93.208,0.0,0.211855,0
2014-04-25 12:49:00,94.356,0.0,0.211855,0
2014-04-25 12:54:00,93.644,0.0,0.211855,0
2014-04-25 12:59:00,93.0,0.0,0.211855,0
2014-04-25 13:04:00,91.666,0.0,0.211855,0
2014-04-25 13:09:00,95.51,0.0,0.211855,0
2014-04-25 13:14:00,92.866,0.0,0.211855,0
2014-04-25 13:19:00,93.82,0.0,0.211855,0
2014-04-25 13:24:00,93.0,0.0,0.211855,0
2014-04-25 13:29:00,92.374,0.0,0.211855,0
2014-04-25 13:34:00,91.458,0.0,0.211855,0
2014-04-25 13:39:00,92.458,0.0,0.211855,0
2014-04-25 13:44:00,93.208,0.0,0.211855,0
2014-04-25 13:49:00,95.374,0.0,0.211855,0
2014-04-25 13:54:00,91.448,0.0,0.211855,0
2014-04-25 13:59:00,93.666,0.0,0.211855,0
2014-04-25 14:04:00,93.166,0.0,0.211855,0
2014-04-25 14:09:00,94.5,0.0,0.211855,0
2014-04-25 14:14:00,93.208,0.0,0.211855,0
2014-04-25 14:19:00,94.542,0.0,0.211855,0
2014-04-25 14:24:00,94.292,0.0,0.211855,0
2014-04-25 14:29:00,94.792,0.0,0.211855,0
2014-04-25 14:34:00,94.458,0.0,0.211855,0
2014-04-25 14:39:00,93.084,0.0,0.211855,0
2014-04-25 14:44:00,95.272,0.0,0.211855,0
2014-04-25 14:49:00,94.234,0.0,0.211855,0
2014-04-25 14:54:00,94.458,0.0,0.211855,0
2014-04-25 14:59:00,93.458,0.0,0.211855,0
2014-04-25 15:04:00,95.416,0.0,0.211855,0
2014-04-25 15:09:00,96.666,0.0,0.211855,0
2014-04-25 15:14:00,93.298,0.0,0.211855,0
2014-04-25 15:19:00,92.984,0.0,0.211855,0
2014-04-25 15:24:00,94.584,0.0,0.211855,0
2014-04-25 15:29:00,91.916,0.0,0.211855,0
2014-04-25 15:34:00,93.376,0.0,0.211855,0
2014-04-25 15:39:00,93.626,0.0,0.211855,0
2014-04-25 15:44:00,94.758,0.0,0.211855,0
2014-04-25 15:49:00,93.958,0.0,0.211855,0
2014-04-25 15:54:00,93.488,0.0,0.211855,0
2014-04-25 15:59:00,93.868,0.0,0.211855,0
2014-04-25 16:04:00,94.084,0.0,0.211855,0
2014-04-25 16:09:00,95.416,0.0,0.211855,0
2014-04-25 16:14:00,91.398,0.0,0.211855,0
2014-04-25 16:19:00,95.248,0.0,0.211855,0
2014-04-25 16:24:00,94.584,0.0,0.211855,0
2014-04-25 16:29:00,95.792,0.0,0.211855,0
2014-04-25 16:34:00,93.898,0.0,0.211855,0
2014-04-25 16:39:00,93.688,0.0,0.211855,0
2014-04-25 16:44:00,96.492,0.0,0.211855,0
2014-04-25 16:49:00,94.084,0.0,0.211855,0
2014-04-25 16:54:00,92.792,0.0,0.211855,0
2014-04-25 16:59:00,95.542,0.0,0.211855,0
2014-04-25 17:04:00,94.834,0.0,0.211855,0
2014-04-25 17:09:00,96.5,0.0,0.211855,0
2014-04-25 17:14:00,94.916,0.0,0.211855,0
2014-04-25 17:19:00,92.25,0.0,0.211855,0
2014-04-25 17:24:00,93.874,0.0,0.211855,0
2014-04-25 17:29:00,95.374,0.0,0.211855,0
2014-04-25 17:34:00,94.124,0.0,0.211855,0
2014-04-25 17:39:00,94.666,0.0,0.211855,0
2014-04-25 17:44:00,96.676,0.0,0.211855,0
2014-04-25 17:49:00,93.874,0.0,0.211855,0
2014-04-25 17:54:00,96.25,0.0,0.211855,0
2014-04-25 17:59:00,93.834,0.0,0.211855,0
2014-04-25 18:04:00,95.292,0.0,0.211855,0
2014-04-25 18:09:00,96.25,0.0,0.211855,0
2014-04-25 18:14:00,93.166,0.0,0.211855,0
2014-04-25 18:19:00,94.916,0.0,0.211855,0
2014-04-25 18:24:00,93.458,0.0,0.211855,0
2014-04-25 18:29:00,92.708,0.0,0.211855,0
2014-04-25 18:34:00,92.834,0.0,0.211855,0
2014-04-25 18:39:00,95.874,0.0,0.211855,0
2014-04-25 18:44:00,93.75,0.0,0.211855,0
2014-04-25 18:49:00,93.084,0.0,0.211855,0
2014-04-25 18:54:00,94.416,0.0,0.211855,0
2014-04-25 18:59:00,94.208,0.0,0.211855,0
2014-04-25 19:04:00,95.766,0.0,0.211855,0
2014-04-25 19:09:00,95.69,0.0,0.211855,0
2014-04-25 19:14:00,95.084,0.0,0.211855,0
2014-04-25 19:19:00,96.25,0.0,0.211855,0
2014-04-25 19:24:00,95.666,0.0,0.211855,0
2014-04-25 19:29:00,93.374,0.0,0.211855,0
2014-04-25 19:34:00,95.116,0.0,0.211855,0
2014-04-25 19:39:00,94.156,0.0,0.211855,0
2014-04-25 19:44:00,95.792,0.0,0.211855,0
2014-04-25 19:49:00,93.75,0.0,0.211855,0
2014-04-25 19:54:00,95.542,0.0,0.211855,0
2014-04-25 19:59:00,94.156,0.0,0.211855,0
2014-04-25 20:04:00,95.166,0.0,0.211855,0
2014-04-25 20:09:00,96.124,0.0,0.211855,0
2014-04-25 20:14:00,93.166,0.0,0.211855,0
2014-04-25 20:19:00,93.334,0.0,0.211855,0
2014-04-25 20:24:00,96.126,0.0,0.211855,0
2014-04-25 20:29:00,94.916,0.0,0.211855,0
2014-04-25 20:34:00,95.504,0.0,0.211855,0
2014-04-25 20:39:00,94.542,0.0,0.211855,0
2014-04-25 20:44:00,94.958,0.0,0.211855,0
2014-04-25 20:49:00,94.0,0.0,0.211855,0
2014-04-25 20:54:00,95.166,0.0,0.211855,0
2014-04-25 20:59:00,95.186,0.0,0.211855,0
2014-04-25 21:04:00,95.22,0.0,0.211855,0
2014-04-25 21:09:00,96.624,0.0,0.211855,0
2014-04-25 21:14:00,95.292,0.0,0.211855,0
2014-04-25 21:19:00,95.41,0.0,0.211855,0
2014-04-25 21:24:00,93.376,0.0,0.211855,0
2014-04-25 21:29:00,93.708,0.0,0.211855,0
2014-04-25 21:34:00,94.666,0.0,0.211855,0
2014-04-25 21:39:00,96.208,0.0,0.211855,0
2014-04-25 21:44:00,94.708,0.0,0.211855,0
2014-04-25 21:49:00,93.542,0.0,0.211855,0
2014-04-25 21:54:00,95.0,0.0,0.211855,0
2014-04-25 21:59:00,94.508,0.0,0.211855,0
2014-04-25 22:04:00,92.516,0.0,0.211855,0
2014-04-25 22:09:00,95.958,0.0,0.211855,0
2014-04-25 22:14:00,96.722,0.0,0.211855,0
2014-04-25 22:19:00,94.458,0.0,0.211855,0
2014-04-25 22:24:00,94.666,0.0,0.211855,0
2014-04-25 22:29:00,96.292,0.0,0.211855,0
2014-04-25 22:34:00,95.436,0.0,0.211855,0
2014-04-25 22:39:00,94.874,0.0,0.211855,0
2014-04-25 22:44:00,95.0,0.0,0.211855,0
2014-04-25 22:49:00,93.834,0.0,0.211855,0
2014-04-25 22:54:00,94.75,0.0,0.211855,0
2014-04-25 22:59:00,95.18,0.0,0.211855,0
2014-04-25 23:04:00,95.458,0.0,0.211855,0
2014-04-25 23:09:00,96.042,0.0,0.211855,0
2014-04-25 23:14:00,93.834,0.0,0.211855,0
2014-04-25 23:19:00,95.292,0.0,0.211855,0
2014-04-25 23:24:00,94.792,0.0,0.211855,0
2014-04-25 23:29:00,94.042,0.0,0.211855,0
2014-04-25 23:34:00,94.09,0.0,0.211855,0
2014-04-25 23:39:00,94.5,0.0,0.211855,0
2014-04-25 23:44:00,95.334,0.0,0.211855,0
2014-04-25 23:49:00,95.0,0.0,0.211855,0
2014-04-25 23:54:00,94.954,0.0,0.211855,0
2014-04-25 23:59:00,95.292,0.0,0.211855,0
2014-04-26 00:04:00,96.292,0.0,0.211855,0
2014-04-26 00:09:00,96.876,0.0,0.211855,0
2014-04-26 00:14:00,94.25,0.0,0.211855,0
2014-04-26 00:19:00,95.916,0.0,0.211855,0
2014-04-26 00:24:00,94.25,0.0,0.211855,0
2014-04-26 00:29:00,93.292,0.0,0.211855,0
2014-04-26 00:34:00,92.944,0.0,0.211855,0
2014-04-26 00:39:00,93.438,0.0,0.211855,0
2014-04-26 00:44:00,92.376,0.0,0.211855,0
2014-04-26 00:49:00,94.042,0.0,0.211855,0
2014-04-26 00:54:00,93.292,0.0,0.211855,0
2014-04-26 00:59:00,93.5,0.0,0.211855,0
2014-04-26 01:04:00,94.718,0.0,0.211855,0
2014-04-26 01:09:00,95.75,0.0,0.211855,0
2014-04-26 01:14:00,95.626,0.0,0.211855,0
2014-04-26 01:19:00,93.626,0.0,0.211855,0
2014-04-26 01:24:00,94.376,0.0,0.211855,0
2014-04-26 01:29:00,94.416,0.0,0.211855,0
2014-04-26 01:34:00,94.464,0.0,0.211855,0
2014-04-26 01:39:00,94.05,0.0,0.211855,0
2014-04-26 01:44:00,94.586,0.0,0.211855,0
2014-04-26 01:49:00,92.958,0.0,0.211855,0
2014-04-26 01:54:00,92.584,0.0,0.211855,0
2014-04-26 01:59:00,94.132,0.0,0.211855,0
2014-04-26 02:04:00,95.208,0.0,0.211855,0
2014-04-26 02:09:00,97.374,0.0,0.211855,0
2014-04-26 02:14:00,94.458,0.0,0.211855,0
2014-04-26 02:19:00,94.876,0.0,0.211855,0
2014-04-26 02:24:00,94.792,0.0,0.211855,0
2014-04-26 02:29:00,95.708,0.0,0.211855,0
2014-04-26 02:34:00,95.792,0.0,0.211855,0
2014-04-26 02:39:00,94.334,0.0,0.211855,0
2014-04-26 02:44:00,94.584,0.0,0.211855,0
2014-04-26 02:49:00,96.5,0.0,0.211855,0
2014-04-26 02:54:00,94.626,0.0,0.211855,0
2014-04-26 02:59:00,91.834,0.0,0.211855,0
2014-04-26 03:04:00,96.126,0.0,0.211855,0
2014-04-26 03:09:00,96.31,0.0,0.211855,0
2014-04-26 03:14:00,92.688,0.0,0.211855,0
2014-04-26 03:19:00,93.666,0.0,0.211855,0
2014-04-26 03:24:00,94.708,0.0,0.211855,0
2014-04-26 03:29:00,94.666,0.0,0.211855,0
2014-04-26 03:34:00,95.876,0.0,0.211855,0
2014-04-26 03:39:00,97.75,0.0,0.211855,0
2014-04-26 03:44:00,95.292,0.0,0.211855,0
2014-04-26 03:49:00,98.25,0.0,0.211855,0
2014-04-26 03:54:00,97.792,0.0,0.211855,0
2014-04-26 03:59:00,98.25,0.0,0.211855,0
2014-04-26 04:04:00,97.974,0.0,0.211855,0
2014-04-26 04:09:00,96.166,0.0,0.211855,0
2014-04-26 04:14:00,95.626,0.0,0.211855,0
2014-04-26 04:19:00,94.878,0.0,0.211855,0
2014-04-26 04:24:00,94.334,0.0,0.211855,0
2014-04-26 04:29:00,93.958,0.0,0.211855,0
2014-04-26 04:34:00,94.462,0.0,0.211855,0
2014-04-26 04:39:00,95.292,0.0,0.211855,0
2014-04-26 04:44:00,95.294,0.0,0.211855,0
2014-04-26 04:49:00,94.876,0.0,0.211855,0
2014-04-26 04:54:00,93.334,0.0,0.211855,0
2014-04-26 04:59:00,94.834,0.0,0.211855,0
2014-04-26 05:04:00,93.542,0.0,0.211855,0
2014-04-26 05:09:00,95.702,0.0,0.211855,0
2014-04-26 05:14:00,95.042,0.0,0.211855,0
2014-04-26 05:19:00,94.376,0.0,0.211855,0
2014-04-26 05:24:00,95.626,0.0,0.211855,0
2014-04-26 05:29:00,95.292,0.0,0.211855,0
2014-04-26 05:34:00,91.416,0.0,0.211855,0
2014-04-26 05:39:00,94.626,0.0,0.211855,0
2014-04-26 05:44:00,95.5,0.0,0.211855,0
2014-04-26 05:49:00,94.208,0.0,0.211855,0
2014-04-26 05:54:00,95.042,0.0,0.211855,0
2014-04-26 05:59:00,93.958,0.0,0.211855,0
2014-04-26 06:04:00,94.666,0.0,0.211855,0
2014-04-26 06:09:00,97.916,0.0,0.211855,0
2014-04-26 06:14:00,93.876,0.0,0.211855,0
2014-04-26 06:19:00,95.834,0.0,0.211855,0
2014-04-26 06:24:00,96.624,0.0,0.211855,0
2014-04-26 06:29:00,94.834,0.0,0.211855,0
2014-04-26 06:34:00,94.666,0.0,0.211855,0
2014-04-26 06:39:00,95.542,0.0,0.211855,0
2014-04-26 06:44:00,93.958,0.0,0.211855,0
2014-04-26 06:49:00,95.166,0.0,0.211855,0
2014-04-26 06:54:00,96.958,0.0,0.211855,0
2014-04-26 06:59:00,95.374,0.0,0.211855,0
2014-04-26 07:04:00,94.874,0.0,0.211855,0
2014-04-26 07:09:00,95.726,0.0,0.211855,0
2014-04-26 07:14:00,94.166,0.0,0.211855,0
2014-04-26 07:19:00,97.042,0.0,0.211855,0
2014-04-26 07:24:00,96.002,0.0,0.211855,0
2014-04-26 07:29:00,95.958,0.0,0.211855,0
2014-04-26 07:34:00,93.084,0.0,0.211855,0
2014-04-26 07:39:00,96.426,0.0,0.211855,0
2014-04-26 07:44:00,95.208,0.0,0.211855,0
2014-04-26 07:49:00,94.624,0.0,0.211855,0
2014-04-26 07:54:00,93.874,0.0,0.211855,0
2014-04-26 07:59:00,93.106,0.0,0.211855,0
2014-04-26 08:04:00,95.582,0.0,0.211855,0
2014-04-26 08:09:00,94.834,0.0,0.211855,0
2014-04-26 08:14:00,94.916,0.0,0.211855,0
2014-04-26 08:19:00,94.208,0.0,0.211855,0
2014-04-26 08:24:00,95.792,0.0,0.211855,0
2014-04-26 08:29:00,93.916,0.0,0.211855,0
2014-04-26 08:34:00,94.352,0.0,0.211855,0
2014-04-26 08:39:00,94.518,0.0,0.211855,0
2014-04-26 08:44:00,94.666,0.0,0.211855,0
2014-04-26 08:49:00,94.0,0.0,0.211855,0
2014-04-26 08:54:00,94.666,0.0,0.211855,0
2014-04-26 08:59:00,95.376,0.0,0.211855,0
2014-04-26 09:04:00,94.7,0.0,0.211855,0
2014-04-26 09:09:00,95.75,0.0,0.211855,0
2014-04-26 09:14:00,95.584,0.0,0.211855,0
2014-04-26 09:19:00,94.25,0.0,0.211855,0
2014-04-26 09:24:00,93.666,0.0,0.211855,0
2014-04-26 09:29:00,95.75,0.0,0.211855,0
2014-04-26 09:34:00,94.246,0.0,0.211855,0
2014-04-26 09:39:00,94.5,0.0,0.211855,0
2014-04-26 09:44:00,94.618,0.0,0.211855,0
2014-04-26 09:49:00,96.042,0.0,0.211855,0
2014-04-26 09:54:00,94.958,0.0,0.211855,0
2014-04-26 09:59:00,94.958,0.0,0.211855,0
2014-04-26 10:04:00,95.454,0.0,0.211855,0
2014-04-26 10:09:00,96.0,0.0,0.211855,0
2014-04-26 10:14:00,93.166,0.0,0.211855,0
2014-04-26 10:19:00,93.75,0.0,0.211855,0
2014-04-26 10:24:00,94.666,0.0,0.211855,0
2014-04-26 10:29:00,96.584,0.0,0.211855,0
2014-04-26 10:34:00,95.08,0.0,0.211855,0
2014-04-26 10:39:00,95.292,0.0,0.211855,0
2014-04-26 10:44:00,94.292,0.0,0.211855,0
2014-04-26 10:49:00,95.0,0.0,0.211855,0
2014-04-26 10:54:00,94.666,0.0,0.211855,0
2014-04-26 10:59:00,94.876,0.0,0.211855,0
2014-04-26 11:04:00,94.334,0.0,0.211855,0
2014-04-26 11:09:00,95.862,0.0,0.211855,0
2014-04-26 11:14:00,95.03,0.0,0.211855,0
2014-04-26 11:19:00,95.792,0.0,0.211855,0
2014-04-26 11:24:00,95.124,0.0,0.211855,0
2014-04-26 11:29:00,95.852,0.0,0.211855,0
2014-04-26 11:34:00,95.224,0.0,0.211855,0
2014-04-26 11:39:00,95.61,0.0,0.211855,0
2014-04-26 11:44:00,93.78,0.0,0.211855,0
2014-04-26 11:49:00,93.666,0.0,0.211855,0
2014-04-26 11:54:00,95.916,0.0,0.211855,0
2014-04-26 11:59:00,94.876,0.0,0.211855,0
2014-04-26 12:04:00,96.666,0.025,0.211855,0
2014-04-26 12:09:00,96.416,0.0,0.211855,0
2014-04-26 12:14:00,94.334,0.0,0.211855,0
2014-04-26 12:19:00,96.416,0.0,0.211855,0
2014-04-26 12:24:00,96.674,0.0,0.211855,0
2014-04-26 12:29:00,93.916,0.0,0.211855,0
2014-04-26 12:34:00,94.46,0.0,0.211855,0
2014-04-26 12:39:00,94.958,0.0,0.211855,0
2014-04-26 12:44:00,96.916,0.0,0.211855,0
2014-04-26 12:49:00,94.76,0.0,0.211855,0
2014-04-26 12:54:00,95.042,0.0,0.211855,0
2014-04-26 12:59:00,93.612,0.0,0.211855,0
2014-04-26 13:04:00,95.328,0.0,0.211855,0
2014-04-26 13:09:00,97.208,0.0,0.211855,0
2014-04-26 13:14:00,95.734,0.0,0.211855,0
2014-04-26 13:19:00,96.042,0.0,0.211855,0
2014-04-26 13:24:00,96.792,0.0,0.211855,0
2014-04-26 13:29:00,94.416,0.0,0.211855,0
2014-04-26 13:34:00,93.916,0.0,0.211855,0
2014-04-26 13:39:00,94.422,0.0,0.211855,0
2014-04-26 13:44:00,94.292,0.0,0.211855,0
2014-04-26 13:49:00,94.396,0.0,0.211855,0
2014-04-26 13:54:00,95.154,0.0,0.211855,0
2014-04-26 13:59:00,94.02,0.0,0.211855,0
2014-04-26 14:04:00,96.124,0.0,0.211855,0
2014-04-26 14:09:00,96.186,0.0,0.211855,0
2014-04-26 14:14:00,95.444,0.0,0.211855,0
2014-04-26 14:19:00,94.208,0.0,0.211855,0
2014-04-26 14:24:00,94.376,0.0,0.211855,0
2014-04-26 14:29:00,94.124,0.0,0.211855,0
2014-04-26 14:34:00,93.5,0.0,0.211855,0
2014-04-26 14:39:00,93.75,0.0,0.211855,0
2014-04-26 14:44:00,94.084,0.0,0.211855,0
2014-04-26 14:49:00,95.458,0.0,0.211855,0
2014-04-26 14:54:00,95.542,0.0,0.211855,0
2014-04-26 14:59:00,95.834,0.0,0.211855,0
2014-04-26 15:04:00,94.084,0.0,0.211855,0
2014-04-26 15:09:00,95.542,0.0,0.211855,0
2014-04-26 15:14:00,93.638,0.0,0.211855,0
2014-04-26 15:19:00,95.458,0.0,0.211855,0
2014-04-26 15:24:00,94.124,0.0,0.211855,0
2014-04-26 15:29:00,95.916,0.0,0.211855,0
2014-04-26 15:34:00,96.334,0.0,0.211855,0
2014-04-26 15:39:00,94.084,0.0,0.211855,0
2014-04-26 15:44:00,94.936,0.0,0.211855,0
2014-04-26 15:49:00,94.778,0.0,0.211855,0
2014-04-26 15:54:00,94.666,0.0,0.211855,0
2014-04-26 15:59:00,92.546,0.0,0.211855,0
2014-04-26 16:04:00,94.458,0.0,0.211855,0
2014-04-26 16:09:00,94.626,0.0,0.211855,0
2014-04-26 16:14:00,96.75,0.0,0.211855,0
2014-04-26 16:19:00,94.874,0.0,0.211855,0
2014-04-26 16:24:00,93.708,0.0,0.211855,0
2014-04-26 16:29:00,95.412,0.0,0.211855,0
2014-04-26 16:34:00,94.25,0.0,0.211855,0
2014-04-26 16:39:00,94.876,0.0,0.211855,0
2014-04-26 16:44:00,93.746,0.0,0.211855,0
2014-04-26 16:49:00,95.5,0.0,0.211855,0
2014-04-26 16:54:00,93.916,0.0,0.211855,0
2014-04-26 16:59:00,92.542,0.0,0.211855,0
2014-04-26 17:04:00,93.962,0.0,0.211855,0
2014-04-26 17:09:00,97.5,0.0,0.211855,0
2014-04-26 17:14:00,95.458,0.0,0.211855,0
2014-04-26 17:19:00,94.542,0.0,0.211855,0
2014-04-26 17:24:00,92.25,0.0,0.211855,0
2014-04-26 17:29:00,93.042,0.0,0.211855,0
2014-04-26 17:34:00,93.584,0.0,0.211855,0
2014-04-26 17:39:00,93.834,0.0,0.211855,0
2014-04-26 17:44:00,94.42,0.0,0.211855,0
2014-04-26 17:49:00,95.024,0.0,0.211855,0
2014-04-26 17:54:00,95.708,0.0,0.211855,0
2014-04-26 17:59:00,94.376,0.0,0.211855,0
2014-04-26 18:04:00,94.334,0.0,0.211855,0
2014-04-26 18:09:00,95.956,0.0,0.211855,0
2014-04-26 18:14:00,94.124,0.0,0.211855,0
2014-04-26 18:19:00,95.292,0.0,0.211855,0
2014-04-26 18:24:00,92.0,0.0,0.211855,0
2014-04-26 18:29:00,94.696,0.0,0.211855,0
2014-04-26 18:34:00,95.166,0.0,0.211855,0
2014-04-26 18:39:00,94.084,0.0,0.211855,0
2014-04-26 18:44:00,94.514,0.0,0.211855,0
2014-04-26 18:49:00,93.85,0.0,0.211855,0
2014-04-26 18:54:00,94.434,0.0,0.211855,0
2014-04-26 18:59:00,95.208,0.0,0.211855,0
2014-04-26 19:04:00,93.624,0.0,0.211855,0
2014-04-26 19:09:00,95.144,0.0,0.211855,0
2014-04-26 19:14:00,92.374,0.0,0.211855,0
2014-04-26 19:19:00,94.334,0.0,0.211855,0
2014-04-26 19:24:00,94.224,0.0,0.211855,0
2014-04-26 19:29:00,94.334,0.0,0.211855,0
2014-04-26 19:34:00,95.542,0.0,0.211855,0
2014-04-26 19:39:00,94.32,0.0,0.211855,0
2014-04-26 19:44:00,93.018,0.0,0.211855,0
